TABLE NO.     4: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   OMEGA(4,1)   OMEGA(4,2)   OMEGA(4,3)   OMEGA(4,4)   MCMCOBJ
         4109  1.69646E+00  1.56343E+00  6.89258E-01  2.37711E+00  5.51832E-02  1.69616E-01 -7.96354E-03  1.64757E-01 -5.56835E-02 -1.97984E-02  1.89672E-01 -4.89998E-02  1.55618E-02  2.07894E-02  1.73043E-01   -2246.19339015916
         4110  1.65835E+00  1.57974E+00  6.98399E-01  2.40453E+00  5.14836E-02  2.12004E-01  2.37886E-02  2.17281E-01 -9.09619E-02 -2.32984E-02  2.15646E-01 -4.07298E-02  4.37361E-02  1.40898E-03  1.55016E-01   -2233.26571701164
         4111  1.68831E+00  1.57045E+00  7.10284E-01  2.38920E+00  5.90528E-02  1.99872E-01 -4.26192E-05  1.63308E-01 -6.06082E-02 -3.66499E-02  1.71441E-01 -3.62599E-02 -2.47818E-02  8.65004E-03  1.92754E-01   -2223.19484774097
         4112  1.68676E+00  1.52541E+00  7.48682E-01  2.42187E+00  5.73084E-02  1.57747E-01  1.18135E-02  1.93125E-01 -5.18901E-02 -2.98350E-02  1.52060E-01 -5.71775E-02  9.26695E-03  5.13291E-03  1.93583E-01   -2224.12022625097
         4113  1.68565E+00  1.64149E+00  7.67466E-01  2.37397E+00  6.11410E-02  1.72986E-01  1.11904E-02  1.91751E-01 -7.89024E-02 -3.66620E-02  1.78440E-01 -5.89010E-02  1.83424E-02  2.05133E-02  1.97962E-01   -2214.46879651247
         4114  1.68819E+00  1.54085E+00  7.51301E-01  2.37014E+00  6.23123E-02  1.40489E-01  1.83628E-02  1.74985E-01 -5.33049E-02 -4.15592E-02  1.48358E-01 -2.67748E-02  2.56709E-02  1.83993E-02  1.52872E-01   -2203.02470345853
         4115  1.68391E+00  1.64008E+00  7.61312E-01  2.40512E+00  6.12608E-02  1.99304E-01  2.74949E-02  1.66378E-01 -7.76726E-02 -2.73070E-02  1.35517E-01 -5.83210E-02  5.64156E-02  2.62874E-02  1.96808E-01   -2238.59238050562
         4116  1.68364E+00  1.53824E+00  7.22088E-01  2.37735E+00  6.03853E-02  1.87280E-01  2.06122E-02  1.32175E-01 -8.65737E-02 -3.43241E-02  1.45193E-01 -3.78901E-02  6.50077E-03  2.33507E-02  1.62320E-01   -2240.54874545692
         4117  1.68221E+00  1.55941E+00  7.99687E-01  2.39279E+00  6.03666E-02  2.01412E-01  1.56161E-05  1.57371E-01 -6.56632E-02 -1.75119E-02  1.46511E-01 -3.53033E-02  4.81236E-02  1.54930E-02  1.87431E-01   -2213.09949823550
         4118  1.64571E+00  1.57582E+00  7.85050E-01  2.36497E+00  6.61584E-02  1.50672E-01  5.02789E-02  1.49984E-01 -7.76170E-02 -3.67272E-02  1.81074E-01 -5.86696E-02  2.34777E-02  6.17959E-02  1.73394E-01   -2197.71312319601
         4119  1.57555E+00  1.47186E+00  8.78608E-01  2.33601E+00  6.55871E-02  1.40370E-01  1.01088E-02  1.25126E-01 -3.65748E-02 -1.68502E-02  1.09462E-01 -4.96511E-02  4.07390E-02 -5.13520E-03  2.10084E-01   -2183.61209787236
         4120  1.64463E+00  1.56158E+00  7.62324E-01  2.35469E+00  6.32572E-02  1.67944E-01  2.43825E-02  1.32073E-01 -6.04456E-02  2.49149E-03  1.21382E-01 -6.02730E-02  2.58754E-02  3.59859E-02  1.85543E-01   -2200.67599540459
         4121  1.66362E+00  1.62913E+00  7.89155E-01  2.38133E+00  6.52805E-02  1.60163E-01 -1.64319E-02  1.91703E-01 -4.10450E-02 -1.16710E-02  1.18293E-01 -4.19438E-02  6.25082E-02  2.91685E-02  2.18701E-01   -2231.60501744552
         4122  1.61458E+00  1.52573E+00  7.49168E-01  2.33963E+00  6.83046E-02  1.70375E-01 -1.32812E-02  1.37522E-01 -5.11526E-02  4.35478E-03  1.14847E-01 -4.30970E-02  1.79117E-02  1.71440E-02  1.90941E-01   -2170.28175191802
         4123  1.69460E+00  1.44916E+00  7.95292E-01  2.33052E+00  7.72951E-02  1.73128E-01 -1.88306E-02  1.10964E-01 -5.85753E-03 -1.30187E-02  1.62040E-01 -3.71745E-02  9.72600E-03 -1.96023E-02  1.85748E-01   -2171.79108527156
         4124  1.60342E+00  1.50270E+00  7.50082E-01  2.33861E+00  7.17828E-02  1.13409E-01 -2.29190E-03  1.22367E-01 -3.33925E-02  5.04784E-03  1.30769E-01 -3.11913E-02  2.31951E-02  5.13528E-02  1.90354E-01   -2180.72301050234
         4125  1.64293E+00  1.47653E+00  6.75717E-01  2.33892E+00  7.21280E-02  2.02304E-01 -1.90932E-02  1.54700E-01 -6.95573E-02 -1.15281E-02  1.13504E-01 -6.82911E-02  2.28097E-02  3.80174E-02  1.59719E-01   -2184.82153893725
         4126  1.66700E+00  1.54508E+00  7.35546E-01  2.30181E+00  6.92437E-02  2.28515E-01 -2.66793E-02  1.71464E-01 -5.94736E-02 -3.67905E-02  1.43349E-01 -4.98316E-02 -2.86509E-03  3.97647E-02  1.81922E-01   -2170.66458413939
         4127  1.64181E+00  1.58803E+00  7.23511E-01  2.39559E+00  5.82297E-02  1.77522E-01  2.39155E-02  2.21645E-01 -4.48458E-02 -3.24223E-02  1.28604E-01 -2.41579E-02 -5.79592E-03  2.28034E-02  1.58475E-01   -2178.79580700136
         4128  1.62607E+00  1.51149E+00  7.89776E-01  2.26229E+00  6.99547E-02  1.70556E-01  6.32134E-02  1.66598E-01 -3.68645E-02 -7.16207E-02  1.45271E-01 -4.42498E-02 -3.84677E-02  3.94776E-02  2.05778E-01   -2176.54751952513
         4129  1.69030E+00  1.46685E+00  7.93203E-01  2.31850E+00  6.79711E-02  1.50970E-01  1.87362E-02  1.71512E-01 -5.87854E-02 -3.95203E-02  1.29429E-01 -3.12500E-02  2.43822E-02  2.96047E-02  2.05503E-01   -2158.68349578064
         4130  1.59351E+00  1.61974E+00  7.59087E-01  2.49374E+00  7.59641E-02  1.22879E-01  3.98952E-03  1.68935E-01 -1.99624E-02 -7.06054E-03  1.16943E-01 -3.20069E-02  6.59414E-02  3.77484E-02  2.53843E-01   -2135.23676434492
         4131  1.69647E+00  1.56384E+00  7.48869E-01  2.40568E+00  7.48081E-02  1.79680E-01  1.05023E-02  1.73848E-01 -5.08989E-02 -1.20102E-02  1.45826E-01 -6.92535E-02  1.34195E-02  6.73430E-02  2.79160E-01   -2140.66077733063
         4132  1.63709E+00  1.52480E+00  7.37284E-01  2.36897E+00  7.41529E-02  1.37785E-01  2.32854E-02  1.82735E-01 -1.90550E-02  1.09227E-02  1.45806E-01 -5.03356E-02  3.74648E-02  4.48382E-02  2.12745E-01   -2176.05440602368
         4133  1.62063E+00  1.57795E+00  7.17963E-01  2.33009E+00  6.62318E-02  1.50480E-01  3.67424E-02  1.63822E-01 -6.63025E-03 -3.39770E-03  1.05378E-01 -4.95198E-02  4.54371E-03  3.12680E-02  1.59147E-01   -2172.46064122587
         4134  1.61575E+00  1.56411E+00  6.70963E-01  2.34741E+00  5.89518E-02  1.28867E-01  9.59456E-05  1.35598E-01 -4.57027E-02 -4.59806E-02  1.73955E-01 -3.70593E-02 -3.94027E-03  5.18888E-02  1.84394E-01   -2174.90181795660
         4135  1.63613E+00  1.55855E+00  5.72869E-01  2.27085E+00  6.90321E-02  2.09996E-01  1.31365E-02  2.09823E-01 -6.65592E-02 -6.57835E-02  1.41157E-01 -6.32444E-02  9.33601E-03  4.53260E-02  1.60040E-01   -2122.79239015714
         4136  1.57297E+00  1.57452E+00  6.53167E-01  2.37836E+00  6.96049E-02  1.40287E-01  1.61849E-02  1.47496E-01 -1.04597E-02 -4.96076E-02  1.61474E-01 -1.03276E-02  1.37555E-02  2.82322E-02  1.88219E-01   -2162.51209744171
         4137  1.64052E+00  1.52265E+00  7.33033E-01  2.30673E+00  5.62348E-02  1.65652E-01 -1.37627E-02  1.43528E-01 -4.26138E-02 -4.46669E-02  1.40598E-01 -2.78152E-02  1.37720E-02  2.11814E-02  1.87292E-01   -2192.34897254492
         4138  1.64608E+00  1.58736E+00  6.94519E-01  2.33078E+00  6.37637E-02  1.71944E-01  1.84588E-02  1.81062E-01 -2.69983E-02 -4.62434E-02  1.50535E-01 -4.97255E-02  5.87601E-02  3.25983E-02  2.03997E-01   -2211.70166347549
         4139  1.61393E+00  1.64856E+00  6.16663E-01  2.41583E+00  6.84740E-02  1.74862E-01  1.27302E-03  2.25721E-01 -7.40854E-02 -9.60215E-02  2.28154E-01 -5.49785E-02  3.57104E-02  8.54027E-03  1.53808E-01   -2148.24277278745
         4140  1.55534E+00  1.56444E+00  7.41649E-01  2.32050E+00  6.61326E-02  1.80144E-01  7.53911E-03  2.11632E-01 -4.64078E-02 -4.38872E-02  1.46913E-01 -4.09597E-02  2.49424E-02  1.08028E-02  1.53994E-01   -2176.19968524492
         4141  1.62229E+00  1.55625E+00  7.33176E-01  2.35642E+00  6.30286E-02  1.32664E-01  2.54210E-02  1.51127E-01 -4.69512E-02 -5.15043E-02  2.13614E-01 -2.99966E-02  1.73975E-02 -1.40893E-02  1.37518E-01   -2172.74134794893
         4142  1.59007E+00  1.54432E+00  6.60771E-01  2.28662E+00  6.29409E-02  1.58587E-01  2.83268E-02  2.26821E-01 -2.68676E-02 -8.81861E-02  1.85302E-01 -2.71830E-02  1.67654E-02  2.38650E-02  1.66429E-01   -2155.16534187354
         4143  1.68323E+00  1.50583E+00  6.96136E-01  2.24660E+00  6.98635E-02  1.56297E-01  1.82698E-02  1.70117E-01 -4.48665E-02 -7.06655E-02  1.58372E-01 -4.15485E-02  2.13669E-02  1.63541E-02  1.72143E-01   -2149.17516036536
         4144  1.66355E+00  1.52121E+00  6.70915E-01  2.32068E+00  7.23773E-02  1.67016E-01  1.61451E-02  1.63694E-01 -2.46839E-02 -1.14650E-02  1.50156E-01 -5.16534E-02  3.57050E-02  1.82394E-02  1.56230E-01   -2150.02199173159
         4145  1.55183E+00  1.50412E+00  7.80536E-01  2.34078E+00  7.15487E-02  1.81262E-01 -3.96228E-03  2.01181E-01 -2.30485E-02  9.40562E-05  1.17918E-01 -4.06614E-02  8.30046E-02  2.88733E-02  1.95679E-01   -2160.39218708692
         4146  1.56770E+00  1.54468E+00  7.03803E-01  2.39342E+00  6.81169E-02  2.11656E-01  4.46535E-02  1.67157E-01 -3.32109E-02 -1.53421E-02  1.22627E-01 -5.16322E-02  2.23376E-02  8.60979E-03  2.34237E-01   -2179.21781238663
         4147  1.64812E+00  1.50753E+00  7.42786E-01  2.33638E+00  6.68627E-02  1.46531E-01 -2.56766E-02  2.17221E-01 -2.57488E-02 -1.76036E-02  1.36691E-01 -1.76879E-02 -1.43968E-02  1.95838E-02  2.06591E-01   -2160.57494343375
         4148  1.66161E+00  1.48065E+00  6.97826E-01  2.35813E+00  6.21626E-02  1.65717E-01  1.35474E-02  2.13978E-01 -2.93084E-02 -1.04824E-02  1.51402E-01 -5.28928E-02 -8.40452E-03  2.63494E-02  1.65529E-01   -2187.15229287093
         4149  1.63507E+00  1.41760E+00  6.96854E-01  2.32507E+00  6.47061E-02  1.91454E-01 -6.60666E-03  1.59401E-01 -2.63299E-02  4.46222E-03  1.48513E-01 -7.00346E-02  1.40748E-02  3.73562E-02  1.70462E-01   -2201.77250535610
         4150  1.61849E+00  1.48513E+00  7.17553E-01  2.38230E+00  6.56899E-02  1.90748E-01 -1.54040E-02  1.67915E-01 -2.71019E-02 -3.04861E-02  1.40854E-01 -6.12667E-02 -8.54974E-03  2.53040E-02  1.57113E-01   -2188.33628815188
         4151  1.64705E+00  1.55072E+00  7.31313E-01  2.27083E+00  6.92833E-02  1.62052E-01 -2.64161E-02  1.91165E-01 -1.64411E-02 -2.07505E-02  1.43786E-01 -6.07351E-02  1.51605E-02  2.64098E-02  1.52417E-01   -2175.83443123598
         4152  1.62342E+00  1.48785E+00  7.09085E-01  2.30618E+00  7.59285E-02  2.07854E-01 -4.71051E-02  1.80746E-01 -5.17440E-03 -6.34416E-02  1.80153E-01 -8.29830E-02  3.86879E-02 -1.65572E-02  1.74573E-01   -2140.06090428449
         4153  1.68217E+00  1.54934E+00  7.19281E-01  2.41268E+00  7.06763E-02  1.39902E-01 -1.73146E-02  1.43569E-01 -2.47037E-02 -2.61929E-02  1.27103E-01 -5.78546E-02  1.07329E-02  2.21241E-02  1.43399E-01   -2162.95712955127
         4154  1.63498E+00  1.61500E+00  7.55614E-01  2.33248E+00  6.17810E-02  1.53921E-01  6.92483E-03  1.31029E-01 -3.54640E-02 -5.92300E-02  1.61275E-01 -7.18639E-02  4.46806E-04  1.44805E-02  1.64049E-01   -2187.81546290159
         4155  1.63307E+00  1.52287E+00  7.55747E-01  2.36655E+00  6.41389E-02  1.93813E-01 -2.85949E-02  1.54805E-01 -3.43738E-02 -2.73040E-02  1.01563E-01 -7.75890E-02  1.03523E-03  7.47052E-03  1.53122E-01   -2178.13483743235
         4156  1.68390E+00  1.59290E+00  7.85104E-01  2.33249E+00  7.07666E-02  1.72565E-01 -3.75413E-02  1.57390E-01 -6.47266E-02 -9.84170E-03  1.56282E-01 -4.55489E-02  1.01396E-02  2.20044E-02  1.60262E-01   -2206.29211739890
         4157  1.67605E+00  1.48178E+00  7.92006E-01  2.29116E+00  6.46614E-02  1.65351E-01 -3.36800E-02  1.45974E-01 -2.74331E-02 -3.62390E-02  1.68030E-01 -7.66027E-02  1.84668E-02 -9.74477E-03  1.91628E-01   -2188.09279397202
         4158  1.60440E+00  1.62126E+00  7.57024E-01  2.37494E+00  7.32029E-02  1.25474E-01  1.58473E-02  2.08260E-01 -4.97672E-02 -6.26271E-02  1.96867E-01 -5.64897E-02 -3.32508E-02  3.07209E-02  1.94464E-01   -2158.39843013740
         4159  1.59013E+00  1.43727E+00  8.44629E-01  2.41577E+00  7.99898E-02  1.91330E-01  2.90428E-02  2.00459E-01 -6.21251E-02 -4.85005E-02  1.78259E-01 -6.35364E-02  9.67633E-03 -2.08591E-03  1.79939E-01   -2140.92405989607
         4160  1.57699E+00  1.49975E+00  7.68663E-01  2.35894E+00  7.59748E-02  1.43501E-01  1.48008E-02  1.84940E-01 -5.76227E-02  3.96209E-03  1.67089E-01 -3.00841E-02  1.59626E-02  1.95109E-02  1.18504E-01   -2127.87572889378
         4161  1.62682E+00  1.54644E+00  8.45551E-01  2.34497E+00  7.46177E-02  1.05628E-01  2.37142E-02  2.43434E-01 -3.79130E-02 -4.62235E-02  1.46151E-01 -3.18984E-02  3.57786E-02 -3.75745E-02  1.50821E-01   -2139.69437482768
         4162  1.66816E+00  1.52836E+00  8.16788E-01  2.38912E+00  7.24318E-02  1.64912E-01 -8.72306E-03  2.14116E-01 -4.37668E-02 -3.29478E-02  1.38252E-01 -6.46743E-02  1.82081E-02  4.76898E-03  1.25799E-01   -2161.98245186118
         4163  1.71160E+00  1.50063E+00  7.30636E-01  2.34093E+00  8.14979E-02  1.74555E-01  6.64328E-03  1.82308E-01 -3.36826E-02 -1.77651E-02  1.20785E-01 -4.14912E-02  3.07907E-02 -5.69850E-03  1.04019E-01   -2114.76253741849
         4164  1.68645E+00  1.50413E+00  7.84801E-01  2.34640E+00  8.19530E-02  1.87911E-01 -1.27505E-02  2.20271E-01 -5.98801E-02 -2.23692E-02  1.19669E-01 -9.01348E-02  4.86305E-02  3.89818E-02  1.67625E-01   -2151.13135178245
         4165  1.60562E+00  1.62292E+00  7.57455E-01  2.48123E+00  7.73358E-02  1.46709E-01  1.14296E-02  1.85452E-01 -4.77258E-02 -3.78732E-02  1.43283E-01 -5.27153E-02  2.10422E-02  2.88267E-02  1.69771E-01   -2132.09817443502
         4166  1.64219E+00  1.59678E+00  7.28216E-01  2.30300E+00  7.66632E-02  1.40912E-01 -2.25849E-02  2.12226E-01 -2.60593E-02 -1.30570E-02  1.00676E-01 -7.54028E-02  7.19627E-02  1.87961E-02  1.76178E-01   -2138.41159238389
         4167  1.64276E+00  1.54973E+00  8.11046E-01  2.40410E+00  7.71582E-02  1.25004E-01 -3.45920E-02  2.24018E-01 -2.19267E-02 -3.16343E-02  1.44439E-01 -7.65286E-02  6.92602E-02 -5.62205E-03  1.81307E-01   -2151.42365727034
         4168  1.61143E+00  1.56193E+00  7.93247E-01  2.40064E+00  8.45117E-02  1.50303E-01 -2.02490E-02  2.50854E-01 -2.80404E-02 -1.08050E-02  1.55521E-01 -8.14656E-02  7.19968E-02 -1.62853E-02  2.10139E-01   -2135.99505394594
         4169  1.65761E+00  1.49630E+00  7.39310E-01  2.41959E+00  7.07571E-02  1.48899E-01 -1.44042E-02  2.01033E-01 -3.82774E-02 -2.54192E-02  1.30532E-01 -4.73642E-02  2.97504E-02 -2.45708E-03  1.24750E-01   -2191.62708013288
         4170  1.62595E+00  1.41817E+00  7.60905E-01  2.33731E+00  6.91196E-02  1.61533E-01  8.29308E-03  1.63725E-01 -2.72628E-02 -2.25566E-02  1.18064E-01 -6.04895E-02  2.26399E-02 -1.07074E-02  1.43603E-01   -2209.31864566626
         4171  1.59525E+00  1.52135E+00  7.75336E-01  2.34642E+00  7.37972E-02  1.11632E-01 -2.71577E-02  1.51486E-01 -2.54840E-02 -2.19058E-02  1.32861E-01 -4.02229E-02 -2.70580E-02 -7.68824E-03  1.37780E-01   -2174.89259494224
         4172  1.59738E+00  1.55748E+00  8.10334E-01  2.36846E+00  7.53233E-02  1.68493E-01  8.39720E-03  1.54809E-01 -6.91122E-02 -6.30711E-02  1.74026E-01 -6.51470E-02 -1.54911E-02  1.43937E-03  1.47846E-01   -2098.54958300673
         4173  1.70064E+00  1.51452E+00  8.29622E-01  2.35626E+00  9.35743E-02  1.33832E-01 -2.55540E-03  1.90237E-01 -5.08764E-02 -4.05265E-02  1.39717E-01 -7.64696E-02 -9.02047E-03  7.61012E-03  1.51733E-01   -2093.17661442377
         4174  1.70142E+00  1.52956E+00  7.45602E-01  2.41095E+00  9.49924E-02  1.54231E-01 -1.12251E-02  2.12834E-01 -2.54882E-02 -5.98467E-02  1.35793E-01 -7.50654E-02 -5.09142E-03 -6.63900E-03  1.57020E-01   -2096.34457366909
         4175  1.63375E+00  1.57982E+00  7.44367E-01  2.41299E+00  8.77565E-02  1.46681E-01 -3.54175E-03  1.66210E-01 -5.72709E-02 -3.57059E-02  1.51810E-01 -7.77318E-02  3.85807E-03 -2.87107E-03  1.57356E-01   -2106.35392207843
         4176  1.55371E+00  1.58436E+00  8.05107E-01  2.31022E+00  7.52022E-02  1.51050E-01 -2.22839E-02  1.70527E-01 -5.76584E-02 -1.69195E-02  1.30451E-01 -9.27301E-02  8.09500E-04  3.77144E-02  1.75588E-01   -2111.90510817300
         4177  1.62244E+00  1.57267E+00  7.92470E-01  2.39595E+00  8.18528E-02  1.07530E-01 -2.63361E-02  2.13571E-01 -2.02597E-02 -1.97835E-02  1.00782E-01 -4.40132E-02 -1.22769E-02  2.60150E-02  1.55352E-01   -2137.15826166247
         4178  1.59029E+00  1.57327E+00  7.88093E-01  2.39876E+00  8.31684E-02  1.46174E-01 -2.00768E-02  1.93830E-01 -3.42365E-02 -3.28053E-02  9.88859E-02 -5.75471E-02  1.20365E-03  1.68827E-03  1.24267E-01   -2073.29677270981
         4179  1.64272E+00  1.41460E+00  7.40699E-01  2.32182E+00  9.03727E-02  1.40651E-01 -5.97598E-03  2.04271E-01 -4.71949E-02 -7.25795E-02  1.36909E-01 -4.75523E-02 -1.45425E-02  1.53626E-02  1.47099E-01   -2140.59085481080
         4180  1.67773E+00  1.54551E+00  7.14488E-01  2.28136E+00  7.25407E-02  1.34063E-01 -2.61363E-02  1.50143E-01 -2.80968E-02 -3.42896E-02  1.48170E-01 -5.99199E-02  1.75334E-02  3.24354E-02  1.54624E-01   -2133.71405663312
         4181  1.49457E+00  1.57487E+00  7.21446E-01  2.40635E+00  8.38332E-02  1.60471E-01 -7.63417E-04  1.52723E-01 -6.84318E-02 -4.26049E-02  1.48404E-01 -9.50187E-02 -1.00097E-02  3.51044E-02  2.12877E-01   -2148.14895695185
         4182  1.64448E+00  1.51132E+00  7.24130E-01  2.33318E+00  7.61458E-02  1.29972E-01 -1.26205E-02  2.36698E-01 -6.33910E-02 -3.72298E-02  1.55292E-01 -7.82354E-02  1.85673E-02  1.25142E-02  1.86606E-01   -2174.79274093256
         4183  1.60215E+00  1.53108E+00  7.40755E-01  2.41110E+00  7.88375E-02  1.80164E-01  1.07233E-02  1.62514E-01 -5.82195E-02 -7.03193E-02  1.09490E-01 -8.59998E-02 -1.18832E-02  2.26161E-02  1.50221E-01   -2183.48126401109
         4184  1.63907E+00  1.62121E+00  7.16276E-01  2.29726E+00  6.60952E-02  1.37302E-01 -7.71509E-03  1.59986E-01 -4.22895E-02 -5.08328E-02  1.00970E-01 -7.65601E-02 -1.07643E-02  2.29035E-02  1.83619E-01   -2212.98967423295
         4185  1.61203E+00  1.56910E+00  7.45518E-01  2.32942E+00  6.47532E-02  1.44863E-01 -6.42419E-03  1.87994E-01 -5.35378E-02 -1.79700E-02  9.48098E-02 -7.62418E-02 -2.39699E-02  3.39828E-02  2.52343E-01   -2205.90189148928
         4186  1.59745E+00  1.44516E+00  7.44803E-01  2.37065E+00  6.72298E-02  1.31557E-01 -3.80102E-02  2.13651E-01 -3.14145E-02 -3.55370E-02  1.05071E-01 -5.37153E-02 -2.16218E-02 -1.00109E-02  1.67136E-01   -2206.32873833745
         4187  1.64879E+00  1.45328E+00  7.84808E-01  2.33909E+00  6.43331E-02  1.75200E-01  1.53275E-02  1.83617E-01 -4.39710E-02 -4.10947E-02  1.05590E-01 -4.85944E-02  3.27478E-03 -2.00504E-02  1.48285E-01   -2252.55857191197
         4188  1.72173E+00  1.54430E+00  7.13706E-01  2.37531E+00  5.68663E-02  1.51460E-01  4.05537E-03  1.71392E-01 -3.91192E-02 -3.29510E-02  7.73951E-02 -7.29346E-02  3.71889E-02  4.20043E-03  2.05834E-01   -2279.84290096271
         4189  1.63086E+00  1.56472E+00  6.85234E-01  2.35734E+00  6.57927E-02  1.26829E-01 -1.29332E-02  2.47297E-01 -3.40880E-02 -8.20633E-02  1.12931E-01 -4.28624E-02 -6.73713E-02  3.69869E-02  1.96358E-01   -2226.68750928787
         4190  1.68772E+00  1.54277E+00  7.62325E-01  2.34144E+00  6.41391E-02  1.53339E-01 -1.72412E-02  1.74420E-01 -5.02019E-02 -1.21046E-02  1.11843E-01 -8.21241E-02  1.19124E-02  3.18431E-02  2.37225E-01   -2220.74274643591
         4191  1.71659E+00  1.55383E+00  7.25839E-01  2.27359E+00  6.60674E-02  1.36787E-01  3.00990E-02  1.94943E-01 -3.87551E-02 -3.92049E-02  1.06607E-01 -4.90957E-02  5.18533E-03  4.51127E-03  1.44311E-01   -2213.33531963283
         4192  1.68159E+00  1.50791E+00  7.51663E-01  2.35962E+00  6.28266E-02  1.70339E-01  1.21272E-02  1.73612E-01 -3.78809E-02 -4.48648E-02  8.10006E-02 -7.31233E-02  1.41593E-02  1.45673E-02  1.82083E-01   -2219.03386901677
         4193  1.66379E+00  1.55916E+00  7.27077E-01  2.32894E+00  6.97879E-02  1.56492E-01  1.32563E-02  2.10902E-01 -3.07693E-02 -5.54117E-02  9.61645E-02 -6.78475E-02 -2.88010E-02  1.81178E-03  2.14486E-01   -2217.82053650379
         4194  1.65612E+00  1.59141E+00  7.36070E-01  2.31435E+00  6.73665E-02  1.56517E-01  1.20030E-02  2.41514E-01 -2.81363E-02 -5.33065E-02  9.30696E-02 -1.74505E-02 -4.44720E-02 -1.82575E-03  2.69543E-01   -2220.33187152606
         4195  1.65159E+00  1.62250E+00  7.33307E-01  2.31434E+00  5.76890E-02  1.47121E-01  1.71993E-02  1.99379E-01 -2.84677E-02 -2.89486E-02  9.57052E-02 -4.23109E-02 -3.83226E-02  4.11670E-02  2.14444E-01   -2231.76633705591
         4196  1.60555E+00  1.57476E+00  7.52525E-01  2.32508E+00  5.55413E-02  1.82342E-01  2.88765E-02  1.57712E-01 -3.75534E-02 -2.96960E-02  1.00608E-01 -7.97821E-02 -1.57771E-03  2.76892E-02  1.94616E-01   -2203.16583594617
         4197  1.67516E+00  1.69595E+00  7.01581E-01  2.24391E+00  5.81668E-02  2.12582E-01  7.15130E-03  1.60747E-01 -3.46494E-02 -5.48605E-02  1.23036E-01 -3.17390E-02  1.54656E-03  3.03493E-02  1.58240E-01   -2186.74474009427
         4198  1.65831E+00  1.61524E+00  6.75959E-01  2.34678E+00  5.38106E-02  1.62932E-01  4.63765E-02  2.22341E-01 -2.59091E-02 -1.88687E-02  1.40204E-01  2.51437E-03  4.68735E-02  4.26157E-02  1.74030E-01   -2208.69323917941
         4199  1.60025E+00  1.55174E+00  6.72448E-01  2.28334E+00  5.60649E-02  1.99018E-01  1.94249E-02  2.23338E-01 -3.27688E-02 -7.22429E-03  1.50771E-01 -1.81967E-03  1.77735E-02  1.34104E-02  1.66081E-01   -2191.20981651937
         4200  1.57332E+00  1.53629E+00  7.04055E-01  2.21541E+00  5.90127E-02  1.95054E-01  2.39942E-02  1.85569E-01 -2.83967E-02 -3.61975E-03  1.26914E-01 -5.60158E-02  2.06202E-04  3.86350E-02  1.55106E-01   -2211.49033431211
         4201  1.65373E+00  1.51164E+00  6.87152E-01  2.30351E+00  5.41121E-02  1.87674E-01  1.12964E-02  1.94852E-01 -1.57995E-02 -1.87827E-02  9.39770E-02 -4.66093E-02  1.47199E-03  2.63867E-02  2.00123E-01   -2218.67420476394
         4202  1.62875E+00  1.56932E+00  7.20209E-01  2.36759E+00  5.78386E-02  1.86613E-01 -2.25974E-02  2.82605E-01 -2.60132E-02 -3.19172E-03  9.22294E-02 -7.13585E-02  7.62755E-02  1.90488E-02  1.84976E-01   -2233.88327917188
         4203  1.64128E+00  1.54680E+00  6.51643E-01  2.32356E+00  6.41932E-02  1.66784E-01 -6.62142E-03  3.30362E-01 -3.56076E-03  3.63128E-03  1.27706E-01 -9.46424E-03  6.46089E-02  3.91828E-02  1.50218E-01   -2186.58504364425
         4204  1.68084E+00  1.66091E+00  6.93135E-01  2.37059E+00  6.06999E-02  1.99513E-01  2.72011E-02  2.99967E-01 -4.07619E-02 -1.63671E-02  1.05576E-01 -4.26420E-02  2.55465E-02  1.27642E-02  1.52259E-01   -2131.79259081886
         4205  1.74420E+00  1.50484E+00  6.88787E-01  2.30502E+00  7.05387E-02  1.39907E-01  1.41306E-02  2.24212E-01 -2.04649E-02  7.09120E-03  1.31875E-01 -2.81569E-02  2.71222E-02  5.87283E-03  1.61202E-01   -2163.54154062883
