TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
         2788  3.02401E+00  3.05624E+01  1.14365E+01 -5.68449E-01  8.68805E-02  2.39675E-02  9.82075E-02  1.01604E-02  7.52106E-02  4.91568E-02  3.65189E-02  1.01353E-01    5930.67119734009
         2789  3.02690E+00  3.04910E+01  1.13866E+01 -5.25746E-01  8.80979E-02  2.31586E-02  9.32049E-02 -2.67909E-03  7.64703E-02  2.70635E-02  2.53029E-02  7.55360E-02    5839.66720965626
         2790  3.06485E+00  2.97372E+01  1.13665E+01 -6.80958E-01  7.34131E-02  2.29315E-02  9.08882E-02  4.50465E-04  7.29394E-02  3.42028E-02  1.97696E-02  7.00481E-02    5854.97975434793
         2791  3.04207E+00  2.94099E+01  1.12776E+01 -7.04719E-01  8.66062E-02  2.33039E-02  9.24256E-02  9.78092E-03  7.25369E-02  4.29715E-02  2.35796E-02  8.80930E-02    5898.06640948426
         2792  3.05976E+00  2.93727E+01  1.11739E+01 -6.39075E-01  8.85463E-02  2.38180E-02  9.74395E-02  6.87156E-03  7.37595E-02  3.23131E-02  2.61583E-02  8.01340E-02    5881.22912062805
         2793  3.14551E+00  2.95345E+01  1.16438E+01 -7.79728E-01  8.03907E-02  2.42004E-02  8.82967E-02  1.06078E-02  7.64926E-02  4.53096E-02  4.04325E-02  1.01262E-01    5839.93333628898
         2794  3.18762E+00  2.95879E+01  1.16544E+01 -6.68849E-01  8.54795E-02  2.34172E-02  8.54197E-02  8.05413E-03  6.89991E-02  3.28012E-02  2.71440E-02  8.50021E-02    5850.28887954425
         2795  3.20423E+00  2.95968E+01  1.16741E+01 -5.16149E-01  7.44098E-02  2.27991E-02  8.80919E-02  8.78279E-03  7.05134E-02  3.51245E-02  2.90459E-02  7.94650E-02    5856.28722991040
         2796  3.19944E+00  2.96715E+01  1.16639E+01 -5.06420E-01  7.39690E-02  2.28342E-02  9.83751E-02  7.63869E-03  7.46935E-02  3.54638E-02  2.88864E-02  7.65205E-02    5824.16358742694
         2797  3.15505E+00  2.90278E+01  1.17020E+01 -6.05935E-01  7.30406E-02  2.31760E-02  9.40860E-02  7.92185E-04  7.36142E-02  3.70870E-02  2.90660E-02  8.37732E-02    5853.11216311363
         2798  3.13200E+00  3.00971E+01  1.12080E+01 -6.45688E-01  8.51527E-02  2.33845E-02  9.85656E-02 -3.58567E-04  6.86081E-02  3.67868E-02  2.09379E-02  7.56135E-02    5799.47083232789
         2799  3.14992E+00  3.01531E+01  1.12459E+01 -7.79108E-01  8.62589E-02  2.31016E-02  8.50093E-02  8.40617E-03  8.21053E-02  3.46598E-02  2.67625E-02  8.68540E-02    5832.69841584154
         2800  3.17443E+00  3.00213E+01  1.12392E+01 -7.62058E-01  8.45374E-02  2.24118E-02  8.22018E-02 -3.74948E-03  8.29425E-02  1.73721E-02  2.94714E-02  8.66823E-02    5847.24273123521
         2801  3.08656E+00  2.97725E+01  1.12126E+01 -7.67701E-01  8.07540E-02  2.21036E-02  1.06454E-01 -4.11273E-04  6.87424E-02  4.28740E-02  3.11196E-02  9.19524E-02    5740.86218624634
         2802  3.11052E+00  2.98958E+01  1.13678E+01 -7.17745E-01  7.08918E-02  2.22804E-02  9.76667E-02  7.11765E-03  7.47351E-02  4.47517E-02  2.12307E-02  7.98755E-02    5792.04776894342
         2803  3.15823E+00  2.95009E+01  1.14375E+01 -7.89586E-01  8.29937E-02  2.15877E-02  9.97200E-02  5.54402E-05  6.90331E-02  4.41637E-02  3.31515E-02  1.02293E-01    5750.98857532579
         2804  3.16956E+00  2.94100E+01  1.14490E+01 -5.99532E-01  8.23729E-02  2.21762E-02  1.07460E-01  4.57588E-04  7.45460E-02  3.05443E-02  2.88181E-02  8.25847E-02    5800.95344788211
         2805  3.06184E+00  2.95448E+01  1.12641E+01 -6.93533E-01  7.90667E-02  2.18394E-02  1.09997E-01  1.15583E-03  7.14313E-02  3.51070E-02  2.56589E-02  7.65834E-02    5798.97753073550
         2806  3.04478E+00  2.96395E+01  1.13099E+01 -7.04369E-01  8.30503E-02  2.20849E-02  1.20129E-01  1.77851E-02  6.38290E-02  5.33355E-02  2.46526E-02  8.89267E-02    5749.04164778793
         2807  3.07806E+00  2.93241E+01  1.12888E+01 -6.54123E-01  7.74514E-02  2.15228E-02  1.12781E-01  1.28874E-02  6.75191E-02  5.43961E-02  2.57320E-02  9.17475E-02    5787.93676755753
         2808  3.08781E+00  2.94527E+01  1.13912E+01 -6.81279E-01  7.80695E-02  2.29780E-02  9.32469E-02  1.46436E-02  8.56560E-02  4.22035E-02  3.93038E-02  1.09702E-01    5763.10172377789
         2809  3.14604E+00  2.94492E+01  1.12506E+01 -7.12596E-01  7.81358E-02  2.24510E-02  9.03614E-02  7.00145E-03  6.88271E-02  2.99792E-02  3.47651E-02  8.96983E-02    5856.02821050121
         2810  3.04857E+00  2.95879E+01  1.13021E+01 -5.69490E-01  7.71629E-02  2.33673E-02  9.58847E-02  1.49760E-03  6.76656E-02  3.42424E-02  2.75337E-02  8.08382E-02    5828.34124161109
         2811  3.04717E+00  2.96682E+01  1.13398E+01 -5.73585E-01  7.45698E-02  2.38435E-02  7.43915E-02  1.14577E-03  6.92235E-02  3.51630E-02  2.73745E-02  8.58919E-02    5812.01252548344
         2812  3.05812E+00  2.96991E+01  1.13704E+01 -8.73752E-01  8.46523E-02  2.26229E-02  6.88126E-02  3.20489E-03  7.82972E-02  3.16804E-02  3.29245E-02  8.38786E-02    5787.59281388259
         2813  2.99741E+00  2.92349E+01  1.14317E+01 -7.08146E-01  8.72700E-02  2.47924E-02  8.38852E-02 -4.24524E-03  8.38438E-02  3.62653E-02  2.82781E-02  8.31461E-02    5878.11162959354
         2814  3.00382E+00  2.94823E+01  1.14900E+01 -6.54550E-01  8.59132E-02  2.38615E-02  1.03106E-01  1.51800E-02  8.29129E-02  4.40528E-02  3.22101E-02  9.12387E-02    5881.09367671347
         2815  2.97732E+00  2.94141E+01  1.15397E+01 -7.35339E-01  8.86218E-02  2.32142E-02  8.12480E-02  9.70936E-03  7.06347E-02  3.24697E-02  2.44169E-02  8.45571E-02    5755.76776564912
         2816  2.97358E+00  2.94449E+01  1.15971E+01 -7.21613E-01  8.39679E-02  2.32784E-02  7.65030E-02 -5.99620E-04  8.12977E-02  2.36421E-02  2.54029E-02  8.16311E-02    5806.11863157087
         2817  2.98631E+00  2.98311E+01  1.16038E+01 -7.26697E-01  7.86250E-02  2.34924E-02  7.73765E-02 -4.62633E-03  8.20099E-02  2.96036E-02  2.83400E-02  9.03758E-02    5833.02939804720
         2818  2.99726E+00  2.93503E+01  1.15982E+01 -6.74452E-01  7.96676E-02  2.29632E-02  9.49210E-02  7.45278E-03  7.17581E-02  3.93617E-02  2.58863E-02  8.66924E-02    5752.67482478320
         2819  2.99117E+00  2.95478E+01  1.12765E+01 -5.27040E-01  8.18671E-02  2.17689E-02  1.04601E-01  1.10887E-02  6.87335E-02  4.32566E-02  2.86856E-02  8.32382E-02    5846.27591612308
         2820  3.18508E+00  2.94472E+01  1.16670E+01 -5.45874E-01  7.78425E-02  2.19900E-02  1.25045E-01  1.66179E-02  7.55194E-02  4.73209E-02  3.83344E-02  1.02646E-01    5794.90409729965
         2821  3.19968E+00  2.93170E+01  1.17011E+01 -6.88384E-01  7.78231E-02  2.26916E-02  1.22276E-01  1.61547E-02  6.60957E-02  5.48057E-02  2.96616E-02  1.01079E-01    5819.23103668073
         2822  3.05609E+00  3.01016E+01  1.15593E+01 -6.77696E-01  8.14064E-02  2.28997E-02  1.09099E-01  7.73062E-03  7.55332E-02  4.18954E-02  3.08017E-02  8.40434E-02    5833.35921473767
         2823  3.09719E+00  2.96607E+01  1.16681E+01 -6.30415E-01  8.16703E-02  2.35180E-02  1.03007E-01  6.98505E-03  7.75355E-02  4.23017E-02  2.40454E-02  9.17934E-02    5861.18925626088
         2824  3.08642E+00  2.97944E+01  1.16616E+01 -6.45638E-01  8.25265E-02  2.31039E-02  9.99708E-02 -8.59470E-05  5.91050E-02  3.39925E-02  2.53008E-02  8.43147E-02    5809.06596869043
         2825  3.13283E+00  2.94585E+01  1.12478E+01 -5.68860E-01  8.95348E-02  2.21064E-02  9.64867E-02 -3.79759E-03  6.35280E-02  2.86902E-02  2.39701E-02  7.51282E-02    5806.35295152008
         2826  3.20663E+00  2.91154E+01  1.16867E+01 -4.91065E-01  7.86175E-02  2.27671E-02  1.15154E-01  1.31051E-02  6.85413E-02  5.11326E-02  3.53522E-02  9.94339E-02    5841.28317503425
         2827  3.17629E+00  2.90826E+01  1.16864E+01 -4.75021E-01  7.72098E-02  2.34029E-02  9.57453E-02  3.78078E-03  7.28770E-02  4.37718E-02  3.01469E-02  9.01475E-02    5881.21610066537
         2828  3.17931E+00  2.90413E+01  1.14997E+01 -5.00161E-01  7.79357E-02  2.26223E-02  9.29606E-02  5.54508E-03  8.85251E-02  4.26375E-02  2.77190E-02  8.18657E-02    5807.61820255750
         2829  3.10994E+00  2.83781E+01  1.14260E+01 -6.86491E-01  8.71454E-02  2.27125E-02  8.65930E-02  5.40759E-03  9.21168E-02  3.65926E-02  3.19453E-02  8.16482E-02    5724.05983086521
         2830  3.19424E+00  2.86028E+01  1.16645E+01 -5.97232E-01  8.80167E-02  2.16660E-02  1.20933E-01  7.52094E-03  8.67876E-02  4.42194E-02  3.37394E-02  9.13734E-02    5758.98496993331
         2831  3.19213E+00  2.88256E+01  1.15524E+01 -6.70797E-01  8.21269E-02  2.28241E-02  9.07411E-02  1.65262E-03  7.79909E-02  4.13978E-02  2.57875E-02  8.56370E-02    5735.57976405141
         2832  3.11745E+00  2.93819E+01  1.12394E+01 -7.57887E-01  9.02825E-02  2.17799E-02  9.71316E-02  8.58671E-03  7.16005E-02  3.74851E-02  2.31179E-02  8.00937E-02    5777.60623503721
         2833  3.13060E+00  2.97763E+01  1.13261E+01 -7.86161E-01  8.82630E-02  2.17323E-02  9.66713E-02  8.97484E-03  6.37760E-02  3.10735E-02  2.26358E-02  7.61275E-02    5743.89458660663
         2834  3.13129E+00  2.97067E+01  1.13230E+01 -7.88372E-01  8.89535E-02  2.23981E-02  8.71111E-02  5.95978E-03  6.88065E-02  2.59274E-02  2.42509E-02  9.07093E-02    5771.88408124918
         2835  3.13761E+00  2.97343E+01  1.13658E+01 -7.97764E-01  8.43101E-02  2.18218E-02  8.98194E-02  5.83254E-03  8.08419E-02  2.89293E-02  4.12300E-02  9.66008E-02    5743.72015051478
         2836  3.04994E+00  2.94439E+01  1.15372E+01 -6.70245E-01  7.69121E-02  2.15766E-02  9.17230E-02  5.43636E-03  7.65405E-02  2.64794E-02  2.65570E-02  8.32927E-02    5722.26751284895
         2837  3.03141E+00  2.90812E+01  1.13147E+01 -5.57917E-01  7.44785E-02  2.21485E-02  8.39019E-02  5.25757E-03  7.91888E-02  2.95379E-02  2.96999E-02  8.43845E-02    5733.80301892795
         2838  3.02112E+00  2.99391E+01  1.11982E+01 -7.32388E-01  7.50882E-02  2.23198E-02  8.01282E-02  1.05730E-02  7.91903E-02  3.86712E-02  3.60321E-02  9.70980E-02    5768.15713643509
         2839  3.02242E+00  2.98832E+01  1.11815E+01 -7.30137E-01  7.49060E-02  2.32250E-02  9.34489E-02  7.46663E-03  7.83827E-02  3.88903E-02  3.17048E-02  8.50121E-02    5866.92850475337
         2840  3.00559E+00  2.93706E+01  1.12580E+01 -6.40682E-01  7.84549E-02  2.24402E-02  1.00885E-01 -9.44833E-03  7.98246E-02  3.74701E-02  2.71596E-02  8.56602E-02    5777.40595339698
         2841  3.06142E+00  2.93239E+01  1.14084E+01 -7.19694E-01  8.08761E-02  2.23955E-02  9.26395E-02 -1.22199E-03  7.11661E-02  3.42376E-02  3.52850E-02  8.84714E-02    5801.66659708561
         2842  3.10183E+00  2.96179E+01  1.14668E+01 -6.78032E-01  8.30494E-02  2.30345E-02  8.58313E-02 -2.78878E-03  7.16330E-02  3.53520E-02  2.79829E-02  8.65458E-02    5751.57205830663
         2843  3.05158E+00  2.94275E+01  1.13547E+01 -6.42574E-01  7.67373E-02  2.17493E-02  9.00486E-02  1.94327E-03  7.93081E-02  3.24405E-02  3.24181E-02  9.26926E-02    5822.52236827561
         2844  3.09778E+00  2.93963E+01  1.11829E+01 -7.34543E-01  9.10304E-02  2.18934E-02  1.24032E-01 -1.22131E-02  8.07509E-02  4.55488E-02  2.27480E-02  8.57818E-02    5834.56003101635
         2845  3.12684E+00  2.89385E+01  1.11760E+01 -7.02228E-01  8.81997E-02  2.27263E-02  8.89889E-02  2.20369E-03  8.12121E-02  2.73341E-02  3.57047E-02  8.86789E-02    5797.58832270965
         2846  2.99272E+00  3.02773E+01  1.15475E+01 -5.86687E-01  8.66761E-02  2.34156E-02  8.70693E-02  2.95640E-03  7.92761E-02  2.99924E-02  3.43460E-02  8.46122E-02    5785.42742919417
         2847  2.95331E+00  3.03509E+01  1.16127E+01 -5.76521E-01  8.34645E-02  2.37645E-02  7.87983E-02  3.98794E-03  7.18127E-02  2.98162E-02  2.58804E-02  7.62062E-02    5811.78433325874
         2848  2.94940E+00  3.03317E+01  1.14407E+01 -5.59570E-01  8.08190E-02  2.33553E-02  7.64308E-02  3.52189E-03  7.55187E-02  4.43532E-02  3.07325E-02  9.39122E-02    5776.86494170162
         2849  2.95320E+00  3.08034E+01  1.16359E+01 -5.37161E-01  8.04130E-02  2.29937E-02  7.90539E-02 -4.38105E-03  7.06927E-02  3.29145E-02  2.34017E-02  8.28268E-02    5768.00751686147
         2850  2.96587E+00  2.97705E+01  1.14171E+01 -5.65707E-01  8.15201E-02  2.34299E-02  8.10760E-02  8.64310E-04  7.96459E-02  4.10257E-02  2.68682E-02  9.78917E-02    5808.29197429913
         2851  2.96856E+00  2.97795E+01  1.15616E+01 -5.66616E-01  7.90483E-02  2.33516E-02  8.38850E-02  8.62007E-03  7.14297E-02  3.71216E-02  4.10064E-02  1.04295E-01    5809.73589110117
         2852  2.96460E+00  2.97164E+01  1.15204E+01 -5.73075E-01  7.93140E-02  2.32185E-02  9.12208E-02  8.47346E-03  8.56914E-02  3.16833E-02  2.92391E-02  7.58698E-02    5772.48240236527
         2853  3.12880E+00  2.96539E+01  1.14280E+01 -5.84809E-01  7.90845E-02  2.22066E-02  8.76789E-02  5.24589E-03  7.82299E-02  3.50960E-02  2.57196E-02  8.59047E-02    5846.71071300472
         2854  3.08556E+00  2.96515E+01  1.14853E+01 -5.91649E-01  7.85829E-02  2.28303E-02  9.52735E-02  4.62343E-03  7.26405E-02  3.94505E-02  3.69800E-02  9.11033E-02    5792.15955526839
         2855  3.03680E+00  2.96061E+01  1.15208E+01 -5.76755E-01  7.76350E-02  2.24709E-02  8.48705E-02 -7.78986E-04  7.90741E-02  3.86503E-02  3.22072E-02  8.41021E-02    5803.08592964191
         2856  3.04843E+00  3.01399E+01  1.12453E+01 -5.09141E-01  6.47355E-02  2.27399E-02  9.14784E-02  5.18941E-03  9.01179E-02  3.92876E-02  3.34994E-02  7.90963E-02    5764.07396367306
         2857  3.10415E+00  2.98363E+01  1.15021E+01 -5.24606E-01  7.64611E-02  2.34525E-02  8.36864E-02  1.10280E-02  7.55977E-02  3.87311E-02  3.59097E-02  8.03373E-02    5764.71943537359
         2858  3.03588E+00  3.00945E+01  1.12051E+01 -6.22195E-01  7.46696E-02  2.26596E-02  9.91885E-02  3.37286E-03  7.75729E-02  4.33306E-02  3.06976E-02  9.51704E-02    5828.80947045278
         2859  3.02964E+00  2.96128E+01  1.11820E+01 -4.58162E-01  7.42375E-02  2.32106E-02  8.78541E-02  1.83705E-03  7.23920E-02  3.77777E-02  2.36664E-02  8.83973E-02    5754.20187462376
         2860  3.03942E+00  2.95609E+01  1.11955E+01 -4.43560E-01  7.39907E-02  2.27792E-02  9.83749E-02  9.25344E-04  8.28805E-02  4.42011E-02  2.55789E-02  9.60885E-02    5730.15815644799
         2861  3.04589E+00  2.96081E+01  1.11856E+01 -5.62648E-01  7.34989E-02  2.29921E-02  9.60048E-02  3.41273E-03  9.49628E-02  3.47893E-02  3.78702E-02  9.24159E-02    5814.14139607187
         2862  3.15205E+00  2.93884E+01  1.15276E+01 -6.88211E-01  8.11869E-02  2.29934E-02  8.87427E-02 -7.47021E-03  7.93569E-02  3.74256E-02  2.84411E-02  7.84095E-02    5859.15079474042
         2863  3.09246E+00  2.96462E+01  1.13930E+01 -8.87993E-01  9.05493E-02  2.32134E-02  1.01814E-01 -8.19053E-04  7.91127E-02  4.43965E-02  3.30927E-02  9.32555E-02    5857.88161945454
         2864  2.97517E+00  2.86401E+01  1.12252E+01 -6.19003E-01  8.71768E-02  2.27446E-02  9.47976E-02 -5.78162E-03  7.93304E-02  3.22846E-02  2.96830E-02  7.73531E-02    5747.60181255480
         2865  2.96958E+00  2.86824E+01  1.12452E+01 -6.02218E-01  8.57146E-02  2.18483E-02  7.85691E-02  8.06467E-03  8.57555E-02  3.57478E-02  3.25537E-02  9.28103E-02    5768.38036911931
         2866  2.97569E+00  2.88156E+01  1.12263E+01 -6.17738E-01  8.57267E-02  2.22540E-02  9.41047E-02  5.65304E-03  8.95577E-02  3.65815E-02  4.06197E-02  9.33795E-02    5782.95815274113
         2867  3.04263E+00  2.99264E+01  1.13300E+01 -6.51603E-01  8.16926E-02  2.38363E-02  9.10662E-02 -9.54969E-03  7.23793E-02  3.15323E-02  2.66038E-02  7.44229E-02    5898.24091943765
         2868  3.14402E+00  2.97452E+01  1.14244E+01 -7.75851E-01  8.18010E-02  2.33334E-02  9.41070E-02  8.98823E-04  6.83435E-02  3.93353E-02  3.09006E-02  8.99920E-02    5774.58428696864
         2869  3.11200E+00  2.92319E+01  1.12874E+01 -5.22353E-01  6.85951E-02  2.28542E-02  1.01662E-01  1.19010E-02  7.41285E-02  3.84042E-02  3.08153E-02  8.03664E-02    5825.69904807936
         2870  3.08897E+00  2.88490E+01  1.12963E+01 -5.94923E-01  7.75930E-02  2.30359E-02  8.16724E-02 -1.20714E-03  7.73550E-02  2.36763E-02  3.15871E-02  8.30517E-02    5825.56124762798
         2871  3.09665E+00  2.96960E+01  1.13329E+01 -6.99332E-01  7.88165E-02  2.28640E-02  8.32569E-02  7.95942E-03  7.69435E-02  3.33473E-02  3.61630E-02  9.32332E-02    5771.20097898653
         2872  3.07407E+00  2.95141E+01  1.12650E+01 -5.66339E-01  7.83837E-02  2.39672E-02  8.20987E-02  1.15968E-02  7.78598E-02  3.50560E-02  2.42676E-02  8.27950E-02    5790.83607272050
         2873  3.14097E+00  2.98510E+01  1.14579E+01 -6.37701E-01  8.00960E-02  2.30975E-02  9.28723E-02  7.86509E-03  7.95529E-02  3.98234E-02  2.80111E-02  8.44226E-02    5789.89985815343
         2874  3.16761E+00  2.93893E+01  1.13257E+01 -6.89301E-01  9.14236E-02  2.24763E-02  8.87334E-02  1.12560E-02  7.35500E-02  3.41059E-02  3.26398E-02  7.80524E-02    5815.70586743373
         2875  3.03870E+00  2.98138E+01  1.15522E+01 -7.28377E-01  9.01331E-02  2.27993E-02  1.00035E-01  6.22219E-03  8.06935E-02  3.89480E-02  3.22198E-02  8.39572E-02    5828.45162701100
         2876  3.09032E+00  2.99420E+01  1.14004E+01 -6.74811E-01  8.63700E-02  2.24390E-02  1.14688E-01  6.42525E-03  7.30818E-02  4.22265E-02  2.72997E-02  7.89009E-02    5871.95514288696
         2877  3.06009E+00  2.88604E+01  1.13679E+01 -6.81961E-01  7.77859E-02  2.32625E-02  1.21224E-01 -2.69707E-03  7.77913E-02  3.26805E-02  3.34528E-02  9.32720E-02    5797.54649849949
         2878  3.10223E+00  2.92184E+01  1.15213E+01 -6.45402E-01  8.27788E-02  2.25036E-02  9.07399E-02 -1.95428E-03  8.24963E-02  3.59171E-02  3.36780E-02  8.62958E-02    5792.85084339080
         2879  3.04806E+00  2.95302E+01  1.16657E+01 -6.48435E-01  8.71330E-02  2.43332E-02  7.98853E-02 -7.08010E-03  8.53237E-02  2.48958E-02  3.69084E-02  8.58908E-02    5820.45758373450
         2880  3.01694E+00  2.93412E+01  1.13779E+01 -6.86164E-01  8.46441E-02  2.39352E-02  9.16496E-02 -2.83068E-03  7.01474E-02  4.05627E-02  3.02347E-02  9.59499E-02    5806.79712006957
         2881  2.97413E+00  2.96578E+01  1.13569E+01 -6.82635E-01  8.49155E-02  2.35398E-02  7.75332E-02 -1.79541E-03  7.38659E-02  3.16270E-02  3.14026E-02  8.61163E-02    5817.88285409303
         2882  3.02592E+00  2.90349E+01  1.14855E+01 -8.34877E-01  8.34867E-02  2.30212E-02  9.10245E-02  5.87138E-03  6.75746E-02  3.63875E-02  2.68005E-02  7.93473E-02    5830.62659014582
         2883  3.02265E+00  2.90421E+01  1.15011E+01 -7.76145E-01  8.23361E-02  2.36422E-02  8.24516E-02 -9.48892E-03  7.28669E-02  3.06547E-02  2.17489E-02  8.71967E-02    5863.45939013103
         2884  2.98350E+00  2.90710E+01  1.15171E+01 -7.87247E-01  8.78069E-02  2.42642E-02  9.16541E-02 -3.36148E-03  7.18748E-02  3.51732E-02  3.36647E-02  8.83163E-02    5840.26587548768
         2885  3.06113E+00  2.99158E+01  1.14973E+01 -6.59743E-01  7.70188E-02  2.35282E-02  1.15965E-01 -8.09029E-05  7.27981E-02  5.30242E-02  2.68865E-02  8.75770E-02    5801.22332782103
         2886  3.02632E+00  2.92931E+01  1.13808E+01 -5.92970E-01  7.47328E-02  2.29181E-02  1.02595E-01  2.95640E-04  7.43993E-02  4.81739E-02  3.14647E-02  8.60866E-02    5824.43705283367
         2887  3.03286E+00  2.90627E+01  1.16286E+01 -5.06485E-01  7.54960E-02  2.28716E-02  9.02359E-02  3.41665E-03  7.81079E-02  4.39205E-02  3.86188E-02  9.93363E-02    5806.27474139530
         2888  3.11575E+00  2.90809E+01  1.14492E+01 -4.53091E-01  7.43472E-02  2.25436E-02  9.29097E-02 -3.96304E-03  8.02341E-02  3.92086E-02  3.18933E-02  9.26184E-02    5751.26967756661
         2889  2.99351E+00  2.99531E+01  1.13176E+01 -7.19382E-01  8.33982E-02  2.33323E-02  9.17964E-02  1.77246E-03  7.29057E-02  4.68116E-02  3.37559E-02  9.11106E-02    5867.82629141135
         2890  3.09552E+00  2.95433E+01  1.12464E+01 -9.30868E-01  9.82806E-02  2.40412E-02  9.03424E-02  1.04804E-02  7.40512E-02  4.71565E-02  3.62818E-02  1.01875E-01    5826.79396971979
         2891  3.09110E+00  2.95425E+01  1.12791E+01 -9.33932E-01  9.83439E-02  2.33975E-02  9.01429E-02  1.59513E-02  8.48152E-02  3.77258E-02  3.51297E-02  8.13793E-02    5795.11503320409
         2892  3.21378E+00  2.95396E+01  1.16687E+01 -7.54355E-01  8.12583E-02  2.33292E-02  9.17402E-02  2.57998E-03  7.13553E-02  3.55556E-02  3.12220E-02  8.20161E-02    5834.67090769301
         2893  3.13423E+00  3.03231E+01  1.16580E+01 -6.09626E-01  7.63970E-02  2.43056E-02  1.02661E-01  1.11647E-03  7.41885E-02  4.03017E-02  3.05524E-02  8.82427E-02    5828.18096380756
         2894  3.09451E+00  3.03195E+01  1.16820E+01 -6.10428E-01  7.98484E-02  2.29885E-02  1.02414E-01 -7.69989E-04  9.96854E-02  3.51380E-02  4.04148E-02  8.65183E-02    5857.66171640127
         2895  3.05435E+00  2.94758E+01  1.11813E+01 -7.73305E-01  7.98950E-02  2.25912E-02  1.04665E-01  2.88254E-03  8.54141E-02  4.42463E-02  3.68519E-02  9.71214E-02    5856.22687802781
         2896  3.00889E+00  3.01511E+01  1.10879E+01 -7.53576E-01  8.11134E-02  2.25818E-02  9.97246E-02  7.52927E-03  8.69691E-02  4.45836E-02  3.73075E-02  9.22190E-02    5806.75084520355
         2897  2.97086E+00  2.96027E+01  1.12749E+01 -6.91083E-01  9.68485E-02  2.27591E-02  9.85567E-02  1.20868E-03  7.35608E-02  4.01627E-02  2.11214E-02  8.27413E-02    5853.31103590327
         2898  3.09599E+00  2.89131E+01  1.12316E+01 -6.76059E-01  8.58411E-02  2.37120E-02  9.62394E-02 -7.39385E-03  6.97376E-02  3.54735E-02  2.48457E-02  8.98737E-02    5860.05307593753
