TABLE NO.     6: MCMC Bayesian Analysis: Goal Function=AVERAGE VALUE OF LIKELIHOOD FUNCTION: Problem=1 Subproblem=0 Superproblem1=0 Iteration1=0 Superproblem2=0 Iteration2=0
 ITERATION    THETA1       THETA2       THETA3       THETA4       THETA5       SIGMA(1,1)   OMEGA(1,1)   OMEGA(2,1)   OMEGA(2,2)   OMEGA(3,1)   OMEGA(3,2)   OMEGA(3,3)   MCMCOBJ
          204  1.12805E+00  3.42135E+00  2.47204E+00 -5.46431E-01  7.33936E-02  2.30062E-02  8.96774E-02  3.39987E-03  8.50955E-02  2.71220E-02  3.36159E-02  8.16142E-02    5777.57729255728
          205  1.14568E+00  3.43965E+00  2.46755E+00 -6.52426E-01  8.86345E-02  2.18533E-02  8.36415E-02  4.51426E-03  8.00083E-02  3.60729E-02  2.08270E-02  8.77976E-02    5826.81213336932
          206  1.17923E+00  3.38557E+00  2.44441E+00 -4.87916E-01  8.32398E-02  2.32893E-02  7.12782E-02  8.45793E-03  7.50027E-02  4.23777E-02  3.33080E-02  9.13733E-02    5782.00868339953
          207  1.15184E+00  3.38602E+00  2.44250E+00 -6.01753E-01  7.96672E-02  2.36037E-02  8.01682E-02  6.91623E-03  8.05499E-02  4.28016E-02  3.65105E-02  8.53994E-02    5816.22269351015
          208  1.12451E+00  3.41175E+00  2.42681E+00 -4.68027E-01  6.86563E-02  2.31851E-02  8.79253E-02  2.85921E-03  7.37379E-02  4.33231E-02  3.44714E-02  9.68870E-02    5779.94093765732
          209  1.11148E+00  3.40131E+00  2.45353E+00 -7.05979E-01  7.93554E-02  2.23549E-02  8.21402E-02  1.43901E-03  7.62096E-02  2.75038E-02  3.77144E-02  9.87324E-02    5726.00652189851
          210  1.11157E+00  3.35248E+00  2.43523E+00 -6.14046E-01  7.69566E-02  2.28838E-02  9.88278E-02  3.56408E-03  7.74220E-02  5.10789E-02  3.55378E-02  1.03782E-01    5825.47425899800
          211  1.11865E+00  3.38348E+00  2.41519E+00 -5.22339E-01  8.33024E-02  2.28435E-02  9.76920E-02  5.90132E-03  6.99917E-02  5.07047E-02  2.95878E-02  8.95231E-02    5837.01302704208
          212  1.11545E+00  3.40415E+00  2.42693E+00 -5.13209E-01  7.43052E-02  2.36150E-02  8.63961E-02  1.08390E-02  6.98448E-02  4.10203E-02  3.06440E-02  8.14095E-02    5756.12085853683
          213  1.13685E+00  3.42635E+00  2.45420E+00 -6.51524E-01  8.47019E-02  2.30153E-02  8.17661E-02  9.67688E-03  7.30990E-02  3.46169E-02  3.28514E-02  8.35681E-02    5772.95585699986
          214  1.11438E+00  3.39315E+00  2.42626E+00 -5.67172E-01  8.53532E-02  2.30488E-02  7.22748E-02  7.24361E-03  6.93577E-02  3.40151E-02  2.53762E-02  8.47083E-02    5773.14837749056
          215  1.11715E+00  3.33889E+00  2.41508E+00 -6.22404E-01  7.59640E-02  2.37727E-02  7.70113E-02  9.13104E-03  7.54522E-02  3.98413E-02  2.85478E-02  8.63910E-02    5847.29332795455
          216  1.14912E+00  3.38788E+00  2.44931E+00 -6.64958E-01  8.42861E-02  2.37697E-02  8.97768E-02  2.58037E-03  6.73569E-02  3.46289E-02  2.35128E-02  8.40179E-02    5856.62051118687
          217  1.16095E+00  3.38941E+00  2.45362E+00 -5.54804E-01  8.03039E-02  2.29430E-02  1.06217E-01 -3.81347E-03  7.34109E-02  3.31693E-02  2.94481E-02  9.31602E-02    5822.70567809126
          218  1.15707E+00  3.37800E+00  2.43125E+00 -8.06951E-01  8.83036E-02  2.34718E-02  1.03886E-01 -4.24114E-03  7.72094E-02  3.92190E-02  3.29804E-02  9.31717E-02    5861.77509612040
          219  1.13821E+00  3.37284E+00  2.44388E+00 -5.39738E-01  7.55579E-02  2.36286E-02  1.13145E-01  2.33994E-03  6.77411E-02  4.18074E-02  3.32267E-02  1.00972E-01    5838.57431963008
          220  1.10701E+00  3.38630E+00  2.42621E+00 -6.52517E-01  9.20884E-02  2.43026E-02  9.50759E-02  3.58132E-03  7.41289E-02  4.00082E-02  3.31355E-02  9.34899E-02    5917.18268936097
          221  1.10457E+00  3.40710E+00  2.42597E+00 -6.54193E-01  8.00664E-02  2.32647E-02  9.25059E-02 -1.28673E-04  8.12642E-02  3.62824E-02  3.64898E-02  9.04971E-02    5718.37940248755
          222  1.12487E+00  3.35853E+00  2.45183E+00 -6.95528E-01  8.27502E-02  2.28597E-02  8.59887E-02  2.75557E-03  6.89702E-02  2.66062E-02  2.79741E-02  7.79072E-02    5792.43153505642
          223  1.10727E+00  3.36554E+00  2.42064E+00 -7.45198E-01  7.75955E-02  2.41269E-02  8.69576E-02  4.64387E-03  7.09075E-02  3.43696E-02  2.96023E-02  8.18689E-02    5883.24068921284
          224  1.11097E+00  3.39155E+00  2.41178E+00 -6.49342E-01  8.26888E-02  2.39196E-02  9.70403E-02 -4.00698E-03  6.34390E-02  3.48610E-02  2.02165E-02  9.12321E-02    5819.49524086384
          225  1.09656E+00  3.37921E+00  2.43694E+00 -6.85120E-01  7.95169E-02  2.25579E-02  8.32705E-02  9.91733E-04  7.28977E-02  2.88485E-02  2.11625E-02  7.68149E-02    5815.53472677435
          226  1.11197E+00  3.36938E+00  2.43184E+00 -6.99606E-01  8.56951E-02  2.39338E-02  7.67389E-02  9.43915E-03  8.45060E-02  3.60972E-02  3.07443E-02  8.96307E-02    5807.82340046350
          227  1.12413E+00  3.37918E+00  2.43210E+00 -7.00969E-01  9.14863E-02  2.26992E-02  7.78050E-02  8.31910E-03  7.20700E-02  3.54055E-02  2.46771E-02  7.56869E-02    5789.92884968616
          228  1.14147E+00  3.37945E+00  2.42599E+00 -5.47448E-01  7.29528E-02  2.39620E-02  8.34080E-02  1.12491E-02  8.46944E-02  4.48651E-02  3.43784E-02  8.87017E-02    5784.26672858623
          229  1.12015E+00  3.38210E+00  2.44381E+00 -6.58987E-01  8.62171E-02  2.32996E-02  8.30344E-02  5.90003E-03  8.78439E-02  4.13314E-02  3.68276E-02  8.98493E-02    5811.54640644249
          230  1.10686E+00  3.42145E+00  2.44471E+00 -6.25353E-01  8.60943E-02  2.33892E-02  9.55687E-02  7.23412E-03  7.03770E-02  4.43440E-02  2.80165E-02  9.36259E-02    5823.35895013874
          231  1.12773E+00  3.40447E+00  2.43684E+00 -7.67756E-01  7.81578E-02  2.33240E-02  9.97970E-02 -5.25640E-03  7.64580E-02  3.80070E-02  1.86665E-02  7.27987E-02    5832.42752501709
          232  1.10836E+00  3.38287E+00  2.41495E+00 -7.97701E-01  7.79249E-02  2.24227E-02  9.72901E-02  1.04158E-02  7.94920E-02  4.02308E-02  3.76959E-02  8.81872E-02    5830.12526222745
          233  1.16571E+00  3.38677E+00  2.45534E+00 -7.03426E-01  8.41559E-02  2.36505E-02  9.43213E-02  5.79399E-03  7.98585E-02  4.13100E-02  3.19337E-02  9.03442E-02    5866.64658120456
          234  1.13394E+00  3.40807E+00  2.45610E+00 -6.83946E-01  7.45919E-02  2.30332E-02  9.93672E-02  3.94099E-03  8.23643E-02  3.56553E-02  2.75068E-02  8.49482E-02    5811.05485432277
          235  1.11296E+00  3.38638E+00  2.42900E+00 -6.67877E-01  8.52090E-02  2.22540E-02  9.81303E-02  1.69339E-02  7.05558E-02  3.62937E-02  3.54688E-02  8.86243E-02    5870.23409375908
          236  1.11379E+00  3.39435E+00  2.43225E+00 -8.02954E-01  9.22733E-02  2.24149E-02  1.04686E-01  1.06126E-02  7.78710E-02  3.41680E-02  2.43509E-02  8.07113E-02    5791.61604931235
          237  1.10895E+00  3.39101E+00  2.41650E+00 -7.49152E-01  7.94393E-02  2.25891E-02  9.85641E-02  7.46454E-03  7.52200E-02  4.16411E-02  3.14470E-02  8.95240E-02    5750.13417114405
          238  1.10354E+00  3.38218E+00  2.44546E+00 -6.19392E-01  8.40035E-02  2.32573E-02  9.48741E-02  2.67202E-04  7.23873E-02  3.35085E-02  2.79919E-02  8.12553E-02    5867.79927041254
          239  1.11396E+00  3.39109E+00  2.43036E+00 -5.17680E-01  7.00729E-02  2.39096E-02  9.02375E-02  6.17630E-03  6.66645E-02  3.22330E-02  2.42421E-02  9.06577E-02    5897.42194270069
          240  1.10897E+00  3.38789E+00  2.41295E+00 -5.66979E-01  8.26790E-02  2.33043E-02  9.27641E-02  1.05609E-03  7.03535E-02  3.62396E-02  3.10709E-02  9.53123E-02    5817.42975393121
          241  1.11435E+00  3.37341E+00  2.41307E+00 -7.76483E-01  9.53035E-02  2.24384E-02  9.83044E-02  1.28519E-02  8.43157E-02  4.69253E-02  3.93429E-02  9.03196E-02    5794.79847111164
          242  1.09096E+00  3.39930E+00  2.43184E+00 -7.75535E-01  8.76152E-02  2.28217E-02  9.68190E-02  1.93320E-02  7.98194E-02  3.87350E-02  3.37254E-02  8.05818E-02    5792.29347514397
          243  1.10801E+00  3.37328E+00  2.42024E+00 -8.50673E-01  9.70258E-02  2.24281E-02  1.03724E-01  1.68399E-02  9.21120E-02  4.71550E-02  3.67047E-02  9.04403E-02    5786.99173677514
          244  1.08371E+00  3.39165E+00  2.42424E+00 -6.58822E-01  8.02865E-02  2.24563E-02  1.03457E-01  1.54117E-02  7.19337E-02  5.08642E-02  2.85514E-02  8.34372E-02    5732.63578500057
          245  1.11237E+00  3.41741E+00  2.45810E+00 -5.71475E-01  7.59098E-02  2.20685E-02  9.69948E-02  2.04579E-03  7.94118E-02  4.58852E-02  2.15387E-02  8.82036E-02    5781.49362037820
          246  1.09148E+00  3.38679E+00  2.42533E+00 -6.52309E-01  7.91283E-02  2.28329E-02  9.47798E-02  9.42052E-03  7.53065E-02  3.25738E-02  2.78295E-02  8.72484E-02    5782.07544703068
          247  1.09885E+00  3.35910E+00  2.43383E+00 -6.66191E-01  8.05640E-02  2.25256E-02  8.93051E-02 -3.47320E-03  8.52603E-02  3.47992E-02  2.58215E-02  8.15830E-02    5766.44825174456
          248  1.10496E+00  3.36780E+00  2.45958E+00 -6.76273E-01  8.62237E-02  2.20426E-02  8.11107E-02  1.07351E-03  7.16123E-02  3.21121E-02  2.53875E-02  8.54799E-02    5740.32213407352
          249  1.10917E+00  3.38714E+00  2.44050E+00 -7.25585E-01  7.77264E-02  2.27235E-02  9.39270E-02  2.24338E-03  8.21132E-02  4.66055E-02  3.32300E-02  1.09895E-01    5783.67240380392
          250  1.10070E+00  3.39100E+00  2.44289E+00 -6.89460E-01  8.69384E-02  2.26165E-02  9.72726E-02 -2.80595E-03  8.19137E-02  4.94297E-02  2.65479E-02  9.84250E-02    5690.53351591330
          251  1.09424E+00  3.39341E+00  2.42453E+00 -6.62971E-01  7.72423E-02  2.16846E-02  9.13881E-02  7.24505E-03  8.46439E-02  5.13106E-02  3.22171E-02  9.38066E-02    5751.53109901233
          252  1.10740E+00  3.39548E+00  2.40124E+00 -5.75683E-01  7.34651E-02  2.28203E-02  8.33614E-02  2.65346E-03  6.60454E-02  3.90375E-02  2.83059E-02  8.63485E-02    5796.81413463762
          253  1.13358E+00  3.38322E+00  2.45811E+00 -6.23998E-01  7.63758E-02  2.23681E-02  1.12043E-01  1.14448E-02  7.04439E-02  4.91484E-02  2.88145E-02  8.48801E-02    5771.29247932201
          254  1.09821E+00  3.36786E+00  2.41115E+00 -7.39312E-01  8.63461E-02  2.20772E-02  1.03128E-01  5.66737E-03  7.46773E-02  3.45780E-02  2.76691E-02  7.63115E-02    5698.18621618724
          255  1.08054E+00  3.38440E+00  2.42000E+00 -7.02363E-01  8.75004E-02  2.21864E-02  8.60619E-02  1.51698E-02  7.23623E-02  4.17615E-02  2.77314E-02  9.35217E-02    5840.21661321859
          256  1.12336E+00  3.38627E+00  2.42981E+00 -7.36564E-01  8.41657E-02  2.31542E-02  7.97522E-02  1.10523E-02  6.84563E-02  4.16916E-02  2.99149E-02  8.72087E-02    5863.89139049591
          257  1.13801E+00  3.37863E+00  2.41868E+00 -6.44414E-01  8.66740E-02  2.35652E-02  8.70412E-02  1.31802E-02  7.64935E-02  4.91672E-02  2.98338E-02  9.43816E-02    5785.99907806607
          258  1.13149E+00  3.41433E+00  2.44400E+00 -6.90160E-01  8.71654E-02  2.16126E-02  6.78868E-02  3.40808E-03  6.28574E-02  3.73718E-02  2.30538E-02  8.90221E-02    5706.61329588730
          259  1.12044E+00  3.38815E+00  2.43362E+00 -5.71681E-01  7.85095E-02  2.33002E-02  6.95202E-02  1.48883E-02  9.22682E-02  3.15845E-02  3.72024E-02  8.27233E-02    5835.15990089026
          260  1.08781E+00  3.40907E+00  2.44431E+00 -6.33319E-01  8.16838E-02  2.26555E-02  1.02080E-01  1.16872E-02  6.93699E-02  4.53764E-02  3.28664E-02  9.01502E-02    5784.37059009727
          261  1.08855E+00  3.38731E+00  2.43095E+00 -6.13958E-01  7.76684E-02  2.34589E-02  1.03562E-01  3.02949E-03  7.86654E-02  4.41544E-02  3.53806E-02  9.27055E-02    5806.77759782952
          262  1.11220E+00  3.35338E+00  2.42892E+00 -7.26892E-01  8.30009E-02  2.24543E-02  8.63005E-02  7.58425E-03  7.82405E-02  2.91857E-02  2.73976E-02  7.34642E-02    5826.49784940950
          263  1.10431E+00  3.38952E+00  2.45660E+00 -4.44605E-01  8.20797E-02  2.35292E-02  9.75536E-02  9.40147E-03  7.29808E-02  4.12063E-02  3.79354E-02  9.53973E-02    5843.08839155689
          264  1.10875E+00  3.37225E+00  2.41165E+00 -8.34764E-01  8.39124E-02  2.21730E-02  1.12776E-01  1.41858E-02  8.09993E-02  5.61065E-02  2.99119E-02  9.73436E-02    5816.25530657744
          265  1.10432E+00  3.38585E+00  2.41276E+00 -7.83318E-01  8.18744E-02  2.24555E-02  1.04081E-01 -2.25598E-03  7.90470E-02  3.58171E-02  3.04070E-02  7.97420E-02    5776.91170812977
          266  1.10514E+00  3.40045E+00  2.42920E+00 -5.79705E-01  7.99331E-02  2.18899E-02  1.06475E-01  1.17728E-02  7.16300E-02  5.55104E-02  2.72047E-02  1.01724E-01    5742.00337397617
          267  1.13576E+00  3.36679E+00  2.43927E+00 -6.85658E-01  7.79748E-02  2.23570E-02  1.06995E-01  5.81165E-03  7.17401E-02  4.13226E-02  3.03354E-02  8.71551E-02    5778.45854688415
          268  1.11332E+00  3.34738E+00  2.43461E+00 -5.83587E-01  7.29993E-02  2.33201E-02  9.25965E-02  1.02965E-02  7.92218E-02  3.60198E-02  2.97411E-02  8.38249E-02    5806.26329911969
          269  1.15908E+00  3.38712E+00  2.41660E+00 -6.65575E-01  7.78278E-02  2.25077E-02  9.93654E-02  1.48907E-03  7.94849E-02  3.94329E-02  2.50427E-02  8.10532E-02    5819.03197796155
          270  1.19093E+00  3.37897E+00  2.46080E+00 -5.96426E-01  7.23602E-02  2.33915E-02  1.04803E-01  6.94198E-03  8.76670E-02  3.57891E-02  3.81086E-02  8.67655E-02    5797.10734732351
          271  1.14449E+00  3.38606E+00  2.45249E+00 -6.58783E-01  8.17188E-02  2.30683E-02  1.10859E-01  2.57540E-03  7.26954E-02  3.38814E-02  2.76683E-02  8.93629E-02    5762.18725273308
          272  1.11507E+00  3.39860E+00  2.45479E+00 -8.01931E-01  8.85352E-02  2.17925E-02  9.32890E-02 -3.44616E-03  8.72055E-02  2.99516E-02  3.03364E-02  8.66868E-02    5741.07070814664
          273  1.11046E+00  3.35052E+00  2.44168E+00 -6.97969E-01  7.63526E-02  2.23418E-02  9.67370E-02 -2.05299E-03  6.98998E-02  3.58190E-02  2.92157E-02  9.57892E-02    5754.06422588272
          274  1.10060E+00  3.41834E+00  2.45552E+00 -4.66186E-01  7.55401E-02  2.15728E-02  9.13160E-02 -5.19244E-03  7.05665E-02  3.27972E-02  1.87686E-02  7.50388E-02    5715.05719818009
          275  1.10603E+00  3.37159E+00  2.43154E+00 -4.77831E-01  7.43938E-02  2.20632E-02  9.18993E-02 -2.60249E-03  6.69810E-02  3.73607E-02  2.88513E-02  8.92390E-02    5721.44208026800
          276  1.10469E+00  3.38785E+00  2.42968E+00 -7.18280E-01  8.26677E-02  2.21863E-02  8.12422E-02  1.34878E-03  7.42888E-02  3.74534E-02  2.88477E-02  8.99945E-02    5783.83839049648
          277  1.12171E+00  3.40960E+00  2.45338E+00 -6.63391E-01  7.69594E-02  2.25788E-02  8.64439E-02  6.14409E-03  7.39545E-02  4.18134E-02  2.99173E-02  9.33539E-02    5724.13962134039
          278  1.12854E+00  3.41013E+00  2.45559E+00 -7.32992E-01  8.01243E-02  2.31545E-02  7.01219E-02 -3.12404E-03  6.71019E-02  2.61581E-02  2.53056E-02  7.88980E-02    5728.46880638306
          279  1.11759E+00  3.38998E+00  2.43961E+00 -5.84599E-01  7.97551E-02  2.29083E-02  7.91971E-02  3.04124E-03  6.94042E-02  3.54860E-02  2.93776E-02  8.02731E-02    5748.02366177137
          280  1.10011E+00  3.39451E+00  2.43772E+00 -5.09384E-01  7.17236E-02  2.23939E-02  8.18347E-02 -1.73197E-03  7.68424E-02  3.36750E-02  2.24007E-02  8.59639E-02    5744.48001392432
          281  1.13952E+00  3.41780E+00  2.44253E+00 -8.38021E-01  9.09579E-02  2.26564E-02  7.25010E-02  7.56134E-03  7.93220E-02  3.41056E-02  4.16296E-02  9.96378E-02    5851.36854105382
          282  1.09885E+00  3.39100E+00  2.41687E+00 -6.80185E-01  8.54579E-02  2.31087E-02  8.21494E-02  4.64586E-03  8.24581E-02  3.32426E-02  4.03882E-02  1.00733E-01    5750.45779702040
          283  1.09564E+00  3.41311E+00  2.44339E+00 -6.36060E-01  8.27287E-02  2.13380E-02  8.81353E-02  6.99994E-03  8.36939E-02  3.78828E-02  4.39471E-02  1.02187E-01    5743.04296404101
          284  1.12192E+00  3.39836E+00  2.45040E+00 -5.80788E-01  6.93480E-02  2.25914E-02  8.84969E-02  2.41551E-03  7.73378E-02  3.30021E-02  3.25149E-02  8.78516E-02    5778.72191326547
          285  1.11468E+00  3.39420E+00  2.44065E+00 -5.44796E-01  6.74228E-02  2.21376E-02  8.89798E-02  1.32942E-02  8.29251E-02  3.29866E-02  3.10210E-02  9.00886E-02    5818.64607877800
          286  1.12100E+00  3.37224E+00  2.41942E+00 -6.73738E-01  7.71430E-02  2.20133E-02  1.04270E-01  1.01087E-02  7.45696E-02  3.55593E-02  3.07653E-02  8.06088E-02    5812.07681847243
          287  1.13292E+00  3.39223E+00  2.42377E+00 -6.91523E-01  7.74988E-02  2.22512E-02  1.19705E-01  1.03525E-02  7.38240E-02  3.90385E-02  3.27057E-02  8.11746E-02    5909.56604133248
          288  1.10750E+00  3.37927E+00  2.41615E+00 -6.41132E-01  8.32124E-02  2.35924E-02  1.07636E-01  1.15603E-02  7.44619E-02  3.47645E-02  2.60745E-02  7.38908E-02    5795.42186913666
          289  1.10726E+00  3.35690E+00  2.43247E+00 -6.39649E-01  9.10088E-02  2.18379E-02  9.73097E-02 -2.62625E-03  8.63614E-02  3.56923E-02  3.70097E-02  8.18917E-02    5725.02016567331
          290  1.10706E+00  3.40067E+00  2.42790E+00 -7.17320E-01  8.58033E-02  2.30786E-02  1.13989E-01 -9.93173E-03  6.62196E-02  3.77777E-02  2.34207E-02  7.81202E-02    5832.01420381493
          291  1.10665E+00  3.39903E+00  2.42507E+00 -6.31016E-01  8.39921E-02  2.36144E-02  1.27703E-01  9.34262E-03  8.58320E-02  5.00680E-02  3.87864E-02  9.46155E-02    5861.04173440447
          292  1.13957E+00  3.39078E+00  2.42740E+00 -5.36972E-01  7.31358E-02  2.34363E-02  9.75217E-02  2.50009E-03  6.52803E-02  3.18254E-02  2.81113E-02  8.14992E-02    5805.46252862440
          293  1.13273E+00  3.36663E+00  2.41644E+00 -6.43735E-01  8.10921E-02  2.23793E-02  7.97160E-02 -2.21472E-04  7.19658E-02  3.38862E-02  3.16293E-02  8.59373E-02    5735.26403171741
          294  1.13109E+00  3.38054E+00  2.42444E+00 -4.97664E-01  7.02951E-02  2.34460E-02  7.90427E-02  5.29133E-03  7.83825E-02  3.20016E-02  3.50446E-02  8.23824E-02    5799.46482136840
          295  1.10542E+00  3.38879E+00  2.41121E+00 -7.20841E-01  8.28501E-02  2.35909E-02  9.26292E-02 -5.08839E-04  7.10730E-02  4.15774E-02  2.09423E-02  8.00072E-02    5784.03657434749
          296  1.12919E+00  3.38478E+00  2.42994E+00 -7.27676E-01  8.12902E-02  2.11866E-02  1.09664E-01  1.86044E-03  6.28306E-02  4.37733E-02  2.41231E-02  7.68653E-02    5713.08736379141
          297  1.13942E+00  3.38799E+00  2.45902E+00 -5.15221E-01  7.91038E-02  2.21405E-02  9.61332E-02  5.02881E-03  8.07297E-02  4.03254E-02  3.16485E-02  8.83746E-02    5808.52036360492
          298  1.13545E+00  3.39657E+00  2.44881E+00 -6.11938E-01  7.86932E-02  2.28924E-02  9.97526E-02 -1.46322E-03  7.19901E-02  3.37082E-02  2.64952E-02  8.62743E-02    5798.79091181671
          299  1.13232E+00  3.41346E+00  2.43915E+00 -4.88619E-01  7.68445E-02  2.27413E-02  9.15774E-02  7.44829E-03  8.01154E-02  3.04563E-02  2.49950E-02  7.86934E-02    5844.38712723052
          300  1.16895E+00  3.37050E+00  2.43815E+00 -4.42900E-01  7.55975E-02  2.24637E-02  9.01311E-02  1.35714E-03  7.67204E-02  2.15665E-02  2.36097E-02  8.42525E-02    5810.94061135192
          301  1.11221E+00  3.38867E+00  2.41793E+00 -6.01615E-01  8.04130E-02  2.30225E-02  1.00951E-01 -1.20318E-03  7.66342E-02  3.85363E-02  3.03817E-02  8.61239E-02    5792.54568905379
          302  1.11016E+00  3.44306E+00  2.45641E+00 -6.85713E-01  8.09467E-02  2.20759E-02  9.18606E-02  9.94091E-03  6.43315E-02  3.40217E-02  1.87756E-02  7.63062E-02    5779.58295118057
          303  1.09160E+00  3.42105E+00  2.45121E+00 -6.48213E-01  7.98579E-02  2.27112E-02  9.38492E-02  7.09736E-03  7.17422E-02  3.43047E-02  2.57116E-02  8.29031E-02    5809.06259207789
          304  1.10802E+00  3.39756E+00  2.44034E+00 -6.74728E-01  7.90058E-02  2.35207E-02  7.58081E-02 -1.72742E-03  7.65085E-02  2.60135E-02  2.78230E-02  8.15688E-02    5823.70413520139
          305  1.11336E+00  3.37855E+00  2.43615E+00 -5.79210E-01  7.68931E-02  2.27721E-02  7.88438E-02  7.69022E-03  7.98822E-02  3.69454E-02  3.58443E-02  9.28523E-02    5757.89286969958
          306  1.13117E+00  3.40149E+00  2.43684E+00 -8.38052E-01  8.24201E-02  2.13268E-02  8.89416E-02  4.22897E-03  6.95222E-02  3.85877E-02  2.99624E-02  7.95698E-02    5784.35018394627
          307  1.08457E+00  3.37661E+00  2.41505E+00 -6.98031E-01  8.55600E-02  2.27226E-02  9.46922E-02  4.64971E-03  8.34119E-02  4.30678E-02  4.60075E-02  9.72937E-02    5804.21794760484
          308  1.11387E+00  3.37879E+00  2.42368E+00 -7.20526E-01  8.63100E-02  2.34389E-02  9.26817E-02 -7.33026E-03  7.49744E-02  3.21429E-02  3.49593E-02  8.95106E-02    5791.19630725702
          309  1.11677E+00  3.38729E+00  2.44207E+00 -5.83520E-01  9.25541E-02  2.36558E-02  7.55087E-02 -4.24408E-03  7.43648E-02  2.86152E-02  2.45461E-02  7.40131E-02    5747.35166627761
          310  1.11467E+00  3.39993E+00  2.44439E+00 -6.02875E-01  8.90834E-02  2.32861E-02  8.15448E-02 -1.59221E-03  7.85599E-02  3.12734E-02  3.75363E-02  8.86490E-02    5723.48965861974
          311  1.14676E+00  3.38060E+00  2.45433E+00 -6.28561E-01  8.75729E-02  2.23826E-02  8.67846E-02 -1.20579E-03  7.56387E-02  4.13454E-02  3.20470E-02  8.65321E-02    5760.14038683617
          312  1.15001E+00  3.39009E+00  2.44785E+00 -7.33438E-01  8.83447E-02  2.34099E-02  8.89376E-02  1.32919E-03  8.90572E-02  3.92665E-02  3.50419E-02  9.08749E-02    5769.91920722069
          313  1.13655E+00  3.38707E+00  2.42722E+00 -9.23242E-01  9.37204E-02  2.39090E-02  8.08731E-02  4.11213E-03  7.16459E-02  3.28975E-02  3.26222E-02  8.27121E-02    5829.38402855120
